region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
East of England,2020-05-12,estimate,19,19,2,18,19,17,20,15,22
East of England,2020-05-13,estimate,18,18,2,17,18,16,19,14,21
East of England,2020-05-14,estimate,17,17,2,16,17,15,18,14,20
East of England,2020-05-15,estimate,16,16,2,15,16,14,17,13,19
East of England,2020-05-16,estimate,15,15,2,15,16,13,16,12,18
East of England,2020-05-17,estimate,14,14,2,14,14,13,15,11,17
East of England,2020-05-18,estimate,13,13,2,13,14,12,14,11,16
East of England,2020-05-19,estimate,12,12,2,12,13,11,13,10,15
East of England,2020-05-20,estimate,12,12,1,11,12,11,12,9,14
East of England,2020-05-21,estimate,11,11,1,11,11,10,12,9,13
East of England,2020-05-22,estimate,10,10,1,10,11,9,11,8,13
East of England,2020-05-23,estimate,10,10,1,9,10,9,11,8,12
East of England,2020-05-24,estimate,9,9,1,9,10,8,10,7,12
East of England,2020-05-25,estimate,9,9,1,9,10,8,10,7,11
East of England,2020-05-26,estimate,8,8,1,8,9,8,9,7,11
East of England,2020-05-27,estimate,8,8,1,8,8,7,9,6,10
East of England,2020-05-28,estimate,8,8,1,7,8,7,8,6,10
East of England,2020-05-29,estimate,7,7,1,7,8,7,8,6,9
East of England,2020-05-30,estimate,7,7,1,7,7,6,8,5,9
East of England,2020-05-31,estimate,7,7,1,6,7,6,8,5,9
East of England,2020-06-01,estimate,7,7,1,7,7,6,7,5,8
East of England,2020-06-02,estimate,7,7,1,6,7,6,7,5,8
East of England,2020-06-03,estimate,6,6,1,6,7,6,7,5,8
East of England,2020-06-04,estimate,6,6,1,6,6,6,7,5,8
East of England,2020-06-05,estimate,6,6,1,6,6,6,7,5,8
East of England,2020-06-06,estimate,6,6,1,6,6,5,6,5,7
East of England,2020-06-07,estimate,6,6,1,5,6,5,6,4,7
East of England,2020-06-08,estimate,6,6,1,5,6,5,6,4,7
East of England,2020-06-09,estimate,6,6,1,5,6,5,6,4,7
East of England,2020-06-10,estimate,5,6,1,5,5,5,6,4,7
East of England,2020-06-11,estimate,5,5,1,5,5,5,6,4,7
East of England,2020-06-12,estimate,5,5,1,5,5,5,6,4,7
East of England,2020-06-13,estimate,5,5,1,5,5,4,5,4,6
East of England,2020-06-14,estimate,5,5,1,5,5,4,5,4,6
East of England,2020-06-15,estimate,5,5,1,4,5,4,5,4,6
East of England,2020-06-16,estimate,5,5,1,4,5,4,5,3,6
East of England,2020-06-17,estimate,4,5,1,4,5,4,5,3,6
East of England,2020-06-18,estimate,4,4,1,4,4,4,5,3,5
East of England,2020-06-19,estimate,4,4,1,4,4,4,4,3,5
East of England,2020-06-20,estimate,4,4,1,3,4,3,4,3,5
East of England,2020-06-21,estimate,4,4,1,3,4,3,4,3,5
East of England,2020-06-22,estimate,3,4,1,3,4,3,4,3,4
East of England,2020-06-23,estimate,3,3,1,3,3,3,4,3,4
East of England,2020-06-24,estimate,3,3,1,3,3,3,3,2,4
East of England,2020-06-25,estimate,3,3,1,3,3,3,3,2,4
East of England,2020-06-26,estimate,3,3,0,3,3,2,3,2,4
East of England,2020-06-27,estimate,3,3,0,2,3,2,3,2,3
East of England,2020-06-28,estimate,2,2,0,2,2,2,3,2,3
East of England,2020-06-29,estimate,2,2,0,2,2,2,2,2,3
East of England,2020-06-30,estimate,2,2,0,2,2,2,2,2,3
East of England,2020-07-01,estimate,2,2,0,2,2,2,2,1,3
East of England,2020-07-02,estimate,2,2,0,2,2,2,2,1,2
East of England,2020-07-03,estimate,2,2,0,2,2,1,2,1,2
East of England,2020-07-04,estimate,2,2,0,2,2,1,2,1,2
East of England,2020-07-05,estimate,2,2,0,1,2,1,2,1,2
East of England,2020-07-06,estimate,1,1,0,1,1,1,2,1,2
East of England,2020-07-07,estimate,1,1,0,1,1,1,2,1,2
East of England,2020-07-08,estimate,1,1,0,1,1,1,1,1,2
East of England,2020-07-09,estimate,1,1,0,1,1,1,1,1,2
East of England,2020-07-10,estimate,1,1,0,1,1,1,1,1,2
East of England,2020-07-11,estimate,1,1,0,1,1,1,1,1,2
East of England,2020-07-12,estimate,1,1,0,1,1,1,1,1,1
East of England,2020-07-13,estimate,1,1,0,1,1,1,1,1,1
East of England,2020-07-14,estimate,1,1,0,1,1,1,1,1,1
East of England,2020-07-15,estimate,1,1,0,1,1,1,1,1,1
East of England,2020-07-16,estimate,1,1,0,1,1,1,1,1,1
East of England,2020-07-17,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-18,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-19,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-20,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-21,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-22,estimate,1,1,0,1,1,1,1,0,1
East of England,2020-07-23,estimate,1,1,0,1,1,0,1,0,1
East of England,2020-07-24,estimate,1,1,0,1,1,0,1,0,1
East of England,2020-07-25,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-26,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-27,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-28,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-29,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-30,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-07-31,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-08-01,estimate,0,1,0,0,0,0,1,0,1
East of England,2020-08-02,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-03,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-04,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-05,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-06,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-07,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-08,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-09,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-10,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-11,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-12,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-13,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-14,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-15,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-16,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-17,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-18,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-19,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-20,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-21,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-22,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-23,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-24,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-25,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-26,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-27,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-28,estimate,0,0,0,0,0,0,0,0,1
East of England,2020-08-29,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-30,estimate,0,0,0,0,0,0,1,0,1
East of England,2020-08-31,estimate,0,1,0,0,0,0,1,0,1
East of England,2020-09-01,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-09-02,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-09-03,estimate,1,1,0,0,1,0,1,0,1
East of England,2020-09-04,estimate based on partial data,1,1,0,0,1,0,1,0,1
East of England,2020-09-05,estimate based on partial data,1,1,0,1,1,0,1,0,1
East of England,2020-09-06,estimate based on partial data,1,1,0,1,1,0,1,0,1
East of England,2020-09-07,estimate based on partial data,1,1,0,1,1,0,1,0,1
East of England,2020-09-08,estimate based on partial data,1,1,0,1,1,0,1,0,1
East of England,2020-09-09,estimate based on partial data,1,1,0,1,1,0,1,0,1
East of England,2020-09-10,estimate based on partial data,1,1,0,1,1,0,1,0,2
East of England,2020-09-11,estimate based on partial data,1,1,1,1,1,0,1,0,2
East of England,2020-09-12,estimate based on partial data,1,1,1,0,1,0,1,0,2
East of England,2020-09-13,estimate based on partial data,1,1,1,0,1,0,1,0,2
East of England,2020-09-14,estimate based on partial data,1,1,1,0,1,0,1,0,3
East of England,2020-09-15,estimate based on partial data,1,1,1,0,1,0,1,0,3
East of England,2020-09-16,estimate based on partial data,1,2,2,0,1,0,1,0,3
East of England,2020-09-17,estimate based on partial data,1,2,2,0,1,0,1,0,4
East of England,2020-09-18,estimate based on partial data,1,2,3,0,1,0,1,0,5
East of England,2020-09-19,estimate based on partial data,1,3,4,0,1,0,1,0,5
East of England,2020-09-20,estimate based on partial data,2,3,6,0,1,0,2,0,6
East of England,2020-09-21,estimate based on partial data,2,4,9,0,1,0,2,0,7
East of England,2020-09-22,estimate based on partial data,2,5,15,0,1,0,2,0,9
East of England,2020-09-23,estimate based on partial data,2,6,25,0,1,0,2,0,10
England,2020-02-28,estimate,10,10,1,9,10,9,10,8,11
England,2020-02-29,estimate,24,24,2,24,25,22,25,20,28
England,2020-03-01,estimate,41,41,4,40,42,37,43,34,48
England,2020-03-02,estimate,63,63,6,61,64,57,66,52,73
England,2020-03-03,estimate,87,87,9,84,88,80,92,73,102
England,2020-03-04,estimate,117,118,11,114,120,108,123,98,135
England,2020-03-05,estimate,155,156,15,149,156,142,162,131,180
England,2020-03-06,estimate,191,192,19,184,193,174,200,160,222
England,2020-03-07,estimate,228,229,22,220,231,211,241,190,263
England,2020-03-08,estimate,263,264,27,256,267,241,276,219,308
England,2020-03-09,estimate,304,305,30,295,310,283,322,257,353
England,2020-03-10,estimate,351,353,35,336,353,327,374,298,409
England,2020-03-11,estimate,401,403,39,390,409,373,423,343,469
England,2020-03-12,estimate,457,459,45,440,462,423,481,387,536
England,2020-03-13,estimate,514,516,51,497,521,476,542,434,600
England,2020-03-14,estimate,568,571,56,550,578,528,603,484,664
England,2020-03-15,estimate,636,640,62,611,640,591,674,545,748
England,2020-03-16,estimate,696,699,68,675,708,653,743,588,807
England,2020-03-17,estimate,746,749,75,719,756,694,795,627,868
England,2020-03-18,estimate,802,806,82,755,794,747,855,667,927
England,2020-03-19,estimate,788,791,49,764,788,757,821,713,870
England,2020-03-20,estimate,827,830,56,817,845,787,861,742,923
England,2020-03-21,estimate,861,864,63,847,878,821,904,770,973
England,2020-03-22,estimate,890,894,68,862,896,847,936,787,1008
England,2020-03-23,estimate,915,918,72,896,931,861,955,801,1035
England,2020-03-24,estimate,933,936,74,908,943,889,985,822,1063
England,2020-03-25,estimate,946,948,75,924,960,896,993,825,1067
England,2020-03-26,estimate,950,952,73,936,972,898,995,830,1070
England,2020-03-27,estimate,946,949,71,928,963,900,995,828,1060
England,2020-03-28,estimate,937,939,68,918,951,884,976,828,1051
England,2020-03-29,estimate,921,922,65,900,932,879,967,816,1027
England,2020-03-30,estimate,898,900,62,872,903,856,938,800,1003
England,2020-03-31,estimate,871,873,60,852,882,824,903,772,966
England,2020-04-01,estimate,840,842,57,816,844,803,879,747,933
England,2020-04-02,estimate,805,808,55,782,808,770,844,717,895
England,2020-04-03,estimate,770,772,53,766,793,733,802,679,853
England,2020-04-04,estimate,734,735,52,727,753,696,764,651,820
England,2020-04-05,estimate,697,698,50,688,713,663,729,613,776
England,2020-04-06,estimate,661,661,49,655,679,625,689,580,738
England,2020-04-07,estimate,626,626,47,620,643,601,663,547,701
England,2020-04-08,estimate,591,592,45,573,595,566,626,513,662
England,2020-04-09,estimate,559,560,44,543,564,528,586,488,630
England,2020-04-10,estimate,530,530,42,520,541,501,557,462,599
England,2020-04-11,estimate,502,502,40,493,512,477,531,439,570
England,2020-04-12,estimate,476,476,38,470,488,447,498,416,541
England,2020-04-13,estimate,452,453,36,448,465,425,473,394,514
England,2020-04-14,estimate,430,431,35,421,437,405,451,376,490
England,2020-04-15,estimate,410,412,33,403,419,389,432,359,468
England,2020-04-16,estimate,393,394,32,388,403,368,409,341,446
England,2020-04-17,estimate,377,377,30,369,383,351,390,327,428
England,2020-04-18,estimate,362,362,29,354,368,340,377,316,412
England,2020-04-19,estimate,348,349,28,343,356,328,364,304,396
England,2020-04-20,estimate,336,336,27,331,344,318,353,293,382
England,2020-04-21,estimate,324,325,26,318,330,304,338,282,368
England,2020-04-22,estimate,314,314,25,312,324,295,328,275,356
England,2020-04-23,estimate,304,304,24,299,310,287,320,264,342
England,2020-04-24,estimate,294,294,23,289,301,279,309,256,331
England,2020-04-25,estimate,285,285,22,277,288,268,298,246,318
England,2020-04-26,estimate,276,276,22,273,283,258,287,239,309
England,2020-04-27,estimate,267,268,21,263,273,252,278,233,301
England,2020-04-28,estimate,259,260,20,253,263,245,271,226,292
England,2020-04-29,estimate,251,251,20,243,253,237,263,219,283
England,2020-04-30,estimate,243,243,19,239,248,228,253,211,273
England,2020-05-01,estimate,235,236,19,232,241,221,244,207,267
England,2020-05-02,estimate,227,228,18,225,234,215,239,198,256
England,2020-05-03,estimate,219,220,17,214,222,206,229,191,247
England,2020-05-04,estimate,211,212,17,208,216,199,220,184,239
England,2020-05-05,estimate,204,204,16,200,208,192,213,177,231
England,2020-05-06,estimate,196,197,16,190,198,186,206,170,222
England,2020-05-07,estimate,188,189,15,183,190,179,198,162,212
England,2020-05-08,estimate,181,181,15,176,183,170,189,159,207
England,2020-05-09,estimate,173,174,14,169,176,162,180,151,197
England,2020-05-10,estimate,166,167,13,163,169,155,172,146,189
England,2020-05-11,estimate,159,159,13,156,162,147,164,139,180
England,2020-05-12,estimate,152,152,12,150,155,142,158,133,172
England,2020-05-13,estimate,145,145,11,142,147,135,150,126,164
England,2020-05-14,estimate,138,139,11,136,141,131,145,120,156
England,2020-05-15,estimate,132,132,10,129,134,125,138,116,150
England,2020-05-16,estimate,126,126,10,122,126,118,131,108,141
England,2020-05-17,estimate,120,120,9,114,119,113,126,105,135
England,2020-05-18,estimate,114,114,9,110,114,107,119,99,128
England,2020-05-19,estimate,108,108,9,105,109,102,114,94,122
England,2020-05-20,estimate,103,103,8,101,104,97,108,89,117
England,2020-05-21,estimate,98,98,8,94,98,92,102,85,111
England,2020-05-22,estimate,93,93,8,91,95,88,98,80,105
England,2020-05-23,estimate,88,89,8,84,87,84,94,77,101
England,2020-05-24,estimate,84,84,7,80,84,79,89,73,96
England,2020-05-25,estimate,80,80,7,76,79,75,85,68,91
England,2020-05-26,estimate,76,76,7,72,76,71,80,65,87
England,2020-05-27,estimate,73,73,6,71,74,68,76,63,84
England,2020-05-28,estimate,69,69,6,67,70,65,73,59,79
England,2020-05-29,estimate,66,66,6,63,66,63,70,57,76
England,2020-05-30,estimate,63,63,6,62,65,59,66,54,73
England,2020-05-31,estimate,60,61,5,59,62,56,63,52,69
England,2020-06-01,estimate,58,58,5,56,59,53,60,50,67
England,2020-06-02,estimate,56,56,5,54,56,53,59,48,64
England,2020-06-03,estimate,53,54,5,51,53,50,56,46,61
England,2020-06-04,estimate,51,51,4,49,51,48,54,44,58
England,2020-06-05,estimate,49,49,4,46,49,46,52,42,56
England,2020-06-06,estimate,47,48,4,45,47,44,50,41,54
England,2020-06-07,estimate,45,46,4,44,45,43,48,39,52
England,2020-06-08,estimate,44,44,4,42,44,41,46,38,50
England,2020-06-09,estimate,42,42,4,41,42,39,44,36,48
England,2020-06-10,estimate,40,41,4,39,41,38,42,35,47
England,2020-06-11,estimate,39,39,3,38,40,36,41,33,44
England,2020-06-12,estimate,37,38,3,36,38,35,39,32,43
England,2020-06-13,estimate,36,36,3,35,37,33,38,30,41
England,2020-06-14,estimate,34,34,3,34,35,32,36,29,40
England,2020-06-15,estimate,33,33,3,32,33,30,34,28,38
England,2020-06-16,estimate,31,31,3,30,32,29,33,27,36
England,2020-06-17,estimate,30,30,3,29,30,28,32,25,34
England,2020-06-18,estimate,28,29,3,27,29,27,30,24,33
England,2020-06-19,estimate,27,27,3,26,28,25,28,23,32
England,2020-06-20,estimate,26,26,2,26,27,24,27,22,30
England,2020-06-21,estimate,24,25,2,24,25,23,26,21,28
England,2020-06-22,estimate,23,23,2,23,25,22,25,20,27
England,2020-06-23,estimate,22,22,2,22,23,21,24,19,26
England,2020-06-24,estimate,21,21,2,20,21,19,22,18,24
England,2020-06-25,estimate,20,20,2,19,20,18,21,17,23
England,2020-06-26,estimate,19,19,2,18,19,18,20,16,22
England,2020-06-27,estimate,18,18,2,17,18,16,19,15,21
England,2020-06-28,estimate,17,17,2,17,18,16,18,14,20
England,2020-06-29,estimate,16,16,2,16,17,15,17,13,19
England,2020-06-30,estimate,15,16,2,15,16,15,17,13,18
England,2020-07-01,estimate,15,15,2,14,15,14,16,12,17
England,2020-07-02,estimate,14,14,2,13,14,13,15,12,17
England,2020-07-03,estimate,14,14,1,13,14,13,14,11,16
England,2020-07-04,estimate,13,13,1,13,13,12,14,11,15
England,2020-07-05,estimate,13,13,1,12,13,12,13,10,15
England,2020-07-06,estimate,12,12,1,12,13,11,13,10,14
England,2020-07-07,estimate,12,12,1,11,12,11,13,9,14
England,2020-07-08,estimate,11,11,1,11,12,10,12,9,13
England,2020-07-09,estimate,11,11,1,11,11,10,12,9,13
England,2020-07-10,estimate,11,11,1,10,11,10,11,8,12
England,2020-07-11,estimate,10,10,1,10,10,9,11,8,12
England,2020-07-12,estimate,10,10,1,10,10,9,11,8,12
England,2020-07-13,estimate,10,10,1,9,10,9,11,8,12
England,2020-07-14,estimate,9,10,1,9,10,9,10,8,11
England,2020-07-15,estimate,9,9,1,9,10,8,10,7,11
England,2020-07-16,estimate,9,9,1,9,9,8,10,7,11
England,2020-07-17,estimate,9,9,1,9,9,8,9,7,11
England,2020-07-18,estimate,9,9,1,9,9,8,9,7,10
England,2020-07-19,estimate,9,9,1,8,9,8,9,7,10
England,2020-07-20,estimate,8,8,1,8,9,8,9,7,10
England,2020-07-21,estimate,8,8,1,8,8,8,9,7,10
England,2020-07-22,estimate,8,8,1,8,8,7,9,7,10
England,2020-07-23,estimate,8,8,1,8,8,7,9,6,10
England,2020-07-24,estimate,8,8,1,7,8,7,8,6,9
England,2020-07-25,estimate,8,8,1,8,8,7,8,6,9
England,2020-07-26,estimate,8,8,1,7,8,7,8,6,9
England,2020-07-27,estimate,8,8,1,7,8,7,8,6,9
England,2020-07-28,estimate,8,8,1,7,8,7,8,6,9
England,2020-07-29,estimate,7,7,1,7,8,7,8,6,9
England,2020-07-30,estimate,7,7,1,7,8,7,8,6,9
England,2020-07-31,estimate,7,7,1,7,7,7,8,6,9
England,2020-08-01,estimate,7,7,1,7,7,7,8,6,9
England,2020-08-02,estimate,7,7,1,7,7,6,8,6,9
England,2020-08-03,estimate,7,7,1,7,7,6,8,6,8
England,2020-08-04,estimate,7,7,1,7,7,6,7,5,8
England,2020-08-05,estimate,7,7,1,7,7,6,7,6,8
England,2020-08-06,estimate,7,7,1,7,7,6,7,5,8
England,2020-08-07,estimate,7,7,1,7,7,6,7,5,8
England,2020-08-08,estimate,7,7,1,7,7,6,7,5,8
England,2020-08-09,estimate,7,7,1,6,7,6,7,5,8
England,2020-08-10,estimate,7,7,1,6,7,6,7,5,8
England,2020-08-11,estimate,7,7,1,6,7,6,7,5,8
England,2020-08-12,estimate,7,7,1,6,7,6,7,5,8
England,2020-08-13,estimate,7,7,1,7,7,6,7,5,8
England,2020-08-14,estimate,7,7,1,7,7,6,7,6,8
England,2020-08-15,estimate,7,7,1,7,7,6,8,6,8
England,2020-08-16,estimate,7,7,1,7,7,6,8,6,9
England,2020-08-17,estimate,7,7,1,7,7,7,8,6,9
England,2020-08-18,estimate,7,7,1,7,8,7,8,6,9
England,2020-08-19,estimate,8,8,1,7,8,7,8,6,9
England,2020-08-20,estimate,8,8,1,7,8,7,8,6,9
England,2020-08-21,estimate,8,8,1,8,8,7,9,6,10
England,2020-08-22,estimate,9,9,1,8,9,8,9,7,10
England,2020-08-23,estimate,9,9,1,9,9,8,10,7,11
England,2020-08-24,estimate,9,9,1,9,10,9,10,8,11
England,2020-08-25,estimate,10,10,1,10,10,9,11,8,12
England,2020-08-26,estimate,11,11,1,10,11,10,11,8,13
England,2020-08-27,estimate,11,11,1,11,12,10,12,9,14
England,2020-08-28,estimate,12,12,1,12,12,11,13,10,15
England,2020-08-29,estimate,13,13,2,13,13,12,14,11,16
England,2020-08-30,estimate,14,14,2,14,14,13,15,12,17
England,2020-08-31,estimate,15,16,2,15,16,14,16,13,18
England,2020-09-01,estimate,17,17,2,16,17,15,18,14,20
England,2020-09-02,estimate,18,18,2,17,19,17,19,15,22
England,2020-09-03,estimate,20,20,2,19,21,18,21,16,24
England,2020-09-04,estimate based on partial data,22,22,2,21,22,20,24,18,26
England,2020-09-05,estimate based on partial data,24,24,3,24,25,22,26,20,29
England,2020-09-06,estimate based on partial data,27,27,3,26,27,25,28,22,32
England,2020-09-07,estimate based on partial data,29,29,3,28,30,27,31,24,35
England,2020-09-08,estimate based on partial data,32,32,4,31,33,30,35,27,38
England,2020-09-09,estimate based on partial data,36,36,4,34,36,32,38,29,43
England,2020-09-10,estimate based on partial data,39,40,5,37,39,36,42,31,47
England,2020-09-11,estimate based on partial data,43,44,6,41,44,39,47,34,53
England,2020-09-12,estimate based on partial data,48,48,8,46,50,42,53,36,61
England,2020-09-13,estimate based on partial data,53,54,10,50,55,45,58,38,70
England,2020-09-14,estimate based on partial data,59,60,13,55,61,48,64,39,79
England,2020-09-15,estimate based on partial data,65,66,16,60,68,53,74,39,91
England,2020-09-16,estimate based on partial data,72,74,21,65,74,57,83,40,106
England,2020-09-17,estimate based on partial data,79,83,27,69,80,61,94,43,126
England,2020-09-18,estimate based on partial data,87,93,35,73,88,62,102,38,142
England,2020-09-19,estimate based on partial data,96,105,46,75,93,64,113,36,165
England,2020-09-20,estimate based on partial data,107,119,60,83,104,65,124,37,195
England,2020-09-21,estimate based on partial data,118,135,81,91,117,73,144,36,232
England,2020-09-22,estimate based on partial data,131,155,116,81,112,65,150,39,280
England,2020-09-23,estimate based on partial data,146,179,181,87,123,71,172,32,325
London,2020-02-28,estimate,4,4,0,3,4,3,4,3,4
London,2020-02-29,estimate,10,10,1,10,10,9,11,8,12
London,2020-03-01,estimate,17,17,2,16,17,15,17,14,19
London,2020-03-02,estimate,24,24,2,23,25,22,26,20,28
London,2020-03-03,estimate,32,32,3,32,33,30,34,27,38
London,2020-03-04,estimate,44,45,4,43,45,41,47,38,52
London,2020-03-05,estimate,61,61,6,60,62,56,64,51,70
London,2020-03-06,estimate,74,75,8,72,75,69,79,61,86
London,2020-03-07,estimate,85,86,9,81,85,79,90,71,99
London,2020-03-08,estimate,95,96,10,92,97,89,102,81,112
